CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
58507V107,MDLN,MEDLINE INC,0,-143700,0,-6.39M,CLOSE,0%
464287234,EEM,ISHARES TR,28200,-93800,1.93M,-6.42M,-76.9%,<.01%
18453H106,CCO,CLEAR CHANNEL OUTDOOR HLDGS,0,-2725692,0,-6.46M,CLOSE,0%
71363P106,PRDO,PERDOCEO ED CORP,3299764,-202500,105.59M,-6.48M,-5.8%,0.15%
390607109,GLDD,GREAT LAKES DREDGE & DOCK CO,0,-381700,0,-6.49M,CLOSE,0%
58733R102,MELI,MERCADOLIBRE,116490,-3830,197.73M,-6.5M,-3.2%,0.27%
05637B105,BLZE,BACKBLAZE INC,762608,-410049,12.09M,-6.5M,-35%,0.02%
90138F102,TWLO,TWILIO INC,0,-52000,0,-6.54M,CLOSE,0%
00326A104,SGOL,ETFS GOLD TR,0,-147800,0,-6.59M,CLOSE,0%
69007J304,OUT,OUTFRONT MEDIA INC,83546,-202121,2.74M,-6.62M,-70.8%,<.01%
950810101,WSBC,WESBANCO INC,14256,-169791,556.41K,-6.63M,-92.3%,<.01%
78463X509,SPEM,SPDR INDEX SHS FDS,17300,-128000,895.79K,-6.63M,-88.1%,<.01%
482497104,BEKE,KE HLDGS INC,4403023,-456900,63.98M,-6.64M,-9.4%,0.09%
14888U101,CPRX,CATALYST PHARMACEUTICALS INC,2136077,-211400,67.14M,-6.64M,-9%,0.09%
03783C100,APPF,APPFOLIO INC,185840,-41440,29.8M,-6.64M,-18.2%,0.04%
02081G201,ATEC,ALPHATEC HLDGS INC,284500,-770600,2.46M,-6.67M,-73%,<.01%
902788108,UMBF,UMB FINL CORP,0,-59170,0,-6.67M,CLOSE,0%
929236107,WDFC,WD 40 CO,176076,-27400,42.9M,-6.68M,-13.5%,0.06%
61225M102,GLUE,MONTE ROSA THERAPEUTICS INC,102500,-276600,2.48M,-6.69M,-73%,<.01%
98980L101,ZM,ZOOM COMMUNICATIONS INC,2380704,-78100,205.48M,-6.74M,-3.2%,0.28%
874060205,TAK,TAKEDA PHARMACEUTICAL CO LTD,2568000,-421100,41.17M,-6.75M,-14.1%,0.06%
264147109,DCO,DUCOMMUN INC DEL,10700,-36500,1.98M,-6.76M,-77.3%,<.01%
98420N105,XENE,XENON PHARMACEUTICALS INC,187110,-113390,11.29M,-6.84M,-37.7%,0.02%
30226D106,EXTR,EXTREME NETWORKS INC,1862580,-213500,60.29M,-6.91M,-10.3%,0.08%
G9460G101,VAL,VALARIS LTD,67400,-95300,4.89M,-6.92M,-58.6%,<.01%
375916103,GIL,GILDAN ACTIVEWEAR INC,0,-124552,0,-6.93M,CLOSE,0%
020764106,AMR,ALPHA METALLURGICAL RESOUR I,550715,-42100,90.83M,-6.94M,-7.1%,0.13%
50202M102,LI,LI AUTO INC,6516739,-593900,76.51M,-6.97M,-8.4%,0.11%
825704109,SIBN,SI BONE INC,44100,-428519,719.71K,-6.99M,-90.7%,<.01%
880779103,TEX,TEREX CORP NEW,0,-118891,0,-7.03M,CLOSE,0%
17243V102,CNK,CINEMARK HLDGS INC,3772885,-221900,119.71M,-7.04M,-5.6%,0.16%
L6388F110,TIGO,MILLICOM INTL CELLULAR S A,472092,-77700,42.85M,-7.05M,-14.1%,0.06%
06417N103,OZK,BANK OZK LITTLE ROCK ARK,781897,-137000,40.73M,-7.14M,-14.9%,0.06%
921943858,VEA,VANGUARD TAX-MANAGED FDS,0,-111400,0,-7.14M,CLOSE,0%
24665A103,DK,DELEK US HLDGS INC NEW,0,-159269,0,-7.18M,CLOSE,0%
92337F107,VCYT,VERACYTE INC,0,-223500,0,-7.2M,CLOSE,0%
76680R206,RNG,RINGCENTRAL INC,1025381,-187300,39.97M,-7.3M,-15.4%,0.06%
23128Q101,CURB,CURBLINE PPTYS CORP,101427,-241074,3.08M,-7.33M,-70.4%,<.01%
152309100,CNTA,CENTESSA PHARMACEUTICALS PLC,0,-185000,0,-7.35M,CLOSE,0%
75629V104,RXRX,RECURSION PHARMACEUTICALS IN,0,-2400605,0,-7.37M,CLOSE,0%
844741108,LUV,SOUTHWEST AIRLS CO,0,-197380,0,-7.42M,CLOSE,0%
922908751,VB,VANGUARD INDEX FDS,0,-28320,0,-7.42M,CLOSE,0%
256135203,RDY,DR REDDYS LABS LTD,7347028,-512700,106.46M,-7.43M,-6.5%,0.15%
25401T603,DBRG,DIGITALBRIDGE GROUP INC,34176,-470936,539.3K,-7.43M,-93.2%,<.01%
875465106,SKT,TANGER INC,92074,-188298,3.63M,-7.43M,-67.2%,<.01%
029899101,AWR,AMER STATES WTR CO,14700,-90900,1.21M,-7.51M,-86.1%,<.01%
133131102,CPT,CAMDEN PPTY TR,401100,-65700,45.92M,-7.52M,-14.1%,0.06%
006739106,ADUS,ADDUS HOMECARE CORP,5600,-74889,562.63K,-7.52M,-93%,<.01%
766559702,RIGL,RIGEL PHARMACEUTICALS INC,145846,-192595,5.71M,-7.53M,-56.9%,<.01%
53815P108,RAMP,LIVERAMP HLDGS INC,323399,-200300,12.17M,-7.54M,-38.2%,0.02%
90400P101,UGP,ULTRAPAR PARTICIPACOES SA,2237585,-1503115,11.23M,-7.55M,-40.2%,0.02%
493267108,KEY,KEYCORP,0,-376651,0,-7.55M,CLOSE,0%
67576A100,OCUL,OCULAR THERAPEUTIX INC,378754,-769228,3.72M,-7.55M,-67%,<.01%
635906100,NHC,NATIONAL HEALTHCARE CORP,299717,-35800,63.35M,-7.57M,-10.7%,0.09%
25862V105,DV,DOUBLEVERIFY HLDGS INC,0,-797300,0,-7.57M,CLOSE,0%
85423L103,SARO,STANDARDAERO INC,561200,-253600,16.79M,-7.59M,-31.1%,0.02%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,1833079,-133700,104.14M,-7.6M,-6.8%,0.14%
099406100,BOOT,BOOT BARN HLDGS INC,0,-51900,0,-7.6M,CLOSE,0%
925815102,VICR,VICOR CORP,0,-47300,0,-7.62M,CLOSE,0%
92337R101,VERA,VERA THERAPEUTICS INC,279528,-177772,11.99M,-7.63M,-38.9%,0.02%
G037AX101,AMBA,AMBARELLA INC,110300,-89100,9.46M,-7.64M,-44.7%,0.01%
68902V107,OTIS,OTIS WORLDWIDE CORP,1584200,-107000,113.43M,-7.66M,-6.3%,0.16%
G1890L107,CPRI,CAPRI HOLDINGS LIMITED,23700,-413000,440.11K,-7.67M,-94.6%,<.01%
02319V103,ABEV,AMBEV SA,24910000,-2444300,78.22M,-7.68M,-8.9%,0.11%
531229771,FWONA,LIBERTY MEDIA CORP DEL,259422,-87700,22.71M,-7.68M,-25.3%,0.03%
64111Q104,NTGR,NETGEAR INC,226540,-330922,5.29M,-7.73M,-59.4%,<.01%
913915104,UTI,UNIVERSAL TECHNICAL INST INC,476030,-181000,20.36M,-7.74M,-27.5%,0.03%
458665304,TILE,INTERFACE INC,242741,-217415,8.7M,-7.79M,-47.2%,0.01%
464288182,AAXJ,ISHARES TR,0,-81400,0,-7.84M,CLOSE,0%
56400P706,MNKD,MANNKIND CORP,27697,-1840745,117.99K,-7.84M,-98.5%,<.01%
78467Y107,MDY,STATE STR SPDR S&P MIDCAP 40,0,-12720,0,-7.85M,CLOSE,0%
423452101,HP,HELMERICH & PAYNE INC,139200,-241900,4.56M,-7.92M,-63.5%,<.01%
88025U109,TXG,10X GENOMICS INC,802039,-206700,30.75M,-7.92M,-20.5%,0.04%
88031M109,TS,TENARIS S A,3056044,-143700,169.58M,-7.97M,-4.5%,0.23%
04035M102,ARHS,ARHAUS INC,215400,-957200,1.81M,-8.06M,-81.6%,<.01%
313855108,FSS,FEDERAL SIGNAL CORP,0,-74800,0,-8.09M,CLOSE,0%
706327103,PBA,PEMBINA PIPELINE CORP,270864,-174900,12.53M,-8.09M,-39.2%,0.02%
302941109,FCN,FTI CONSULTING INC,0,-46200,0,-8.17M,CLOSE,0%
040413205,ANET,ARISTA NETWORKS INC,0,-66740,0,-8.19M,CLOSE,0%
229899109,CFR,CULLEN FROST BANKERS INC,38600,-53300,5.96M,-8.24M,-58%,<.01%
811916105,SA,SEABRIDGE GOLD INC,0,-290700,0,-8.24M,CLOSE,0%
74624M102,P,EVERPURE INC,3655134,-104700,287.99M,-8.25M,-2.8%,0.4%
92857W308,VOD,VODAFONE GROUP PLC,3280042,-626709,43.38M,-8.29M,-16%,0.06%
G35947202,FLNG,FLEX LNG LTD,875404,-295391,24.56M,-8.29M,-25.2%,0.03%
366505105,GTX,GARRETT MOTION INC,109800,-229100,3.98M,-8.3M,-67.6%,<.01%
636180101,NFG,NATIONAL FUEL GAS CO,258500,-108700,19.96M,-8.39M,-29.6%,0.03%
15101Q207,CLS,CELESTICA INC,221768,-23020,80.9M,-8.4M,-9.4%,0.11%
33767E202,FSV,FIRSTSERVICE CORP NEW,430840,-59600,61.23M,-8.47M,-12.2%,0.08%
38141G104,GS,GOLDMAN SACHS GROUP INC,0,-10079,0,-8.53M,CLOSE,0%
G8726X106,TNK,TEEKAY TANKERS LTD,425924,-132076,27.63M,-8.57M,-23.7%,0.04%
04965M106,ATAT,ATOUR LIFESTYLE HLDGS LTD,1883024,-271444,59.88M,-8.63M,-12.6%,0.08%
89677Q107,TCOM,TRIP COM GROUP LTD,0,-173912,0,-8.66M,CLOSE,0%
004498101,ACIW,ACI WORLDWIDE INC,177933,-172400,8.95M,-8.67M,-49.2%,0.01%
500767306,KWEB,KRANESHARES TRUST,0,-305700,0,-8.69M,CLOSE,0%
399473206,GRPN,GROUPON INC,257213,-362200,6.19M,-8.71M,-58.5%,<.01%
03769M106,APO,APOLLO GLOBAL MGMT INC,21186,-73703,2.51M,-8.72M,-77.7%,<.01%
001055102,AFL,AFLAC INC,593300,-74400,69.56M,-8.72M,-11.1%,0.1%
17133Q502,CHT,CHUNGHWA TELECOM CO LTD,2565950,-199346,113.57M,-8.82M,-7.2%,0.16%
33768G107,FCFS,FIRSTCASH HOLDINGS INC,130841,-40800,28.3M,-8.83M,-23.8%,0.04%
G8060N102,ST,SENSATA TECHNOLOGIES HLDG PL,0,-251900,0,-8.87M,CLOSE,0%
00187Y100,APG,API GROUP CORP,0,-219250,0,-8.88M,CLOSE,0%
11285B108,BEPC,BROOKFIELD RENEWABLE CORP,905095,-239600,33.6M,-8.89M,-20.9%,0.05%
00676P107,ADEA,ADEIA INC,369743,-270600,12.18M,-8.91M,-42.3%,0.02%
880881107,TERN,TERNS PHARMACEUTICALS INC,0,-169034,0,-8.91M,CLOSE,0%
29364G103,ETR,ENTERGY CORP NEW,484100,-77600,55.6M,-8.91M,-13.8%,0.08%
379378201,GNL,GLOBAL NET LEASE INC,368100,-998033,3.29M,-8.92M,-73.1%,<.01%
892356106,TSCO,TRACTOR SUPPLY CO,0,-197700,0,-8.96M,CLOSE,0%
57638P104,MBC,MASTERBRAND INC,880781,-871482,9.06M,-8.97M,-49.7%,0.01%
75943R102,RLAY,RELAY THERAPEUTICS INC,192399,-481200,3.6M,-9M,-71.4%,<.01%
465741106,ITRI,ITRON INC,357161,-104600,30.91M,-9.05M,-22.7%,0.04%
001744101,AMN,AMN HEALTHCARE SVCS INC,1096521,-279820,35.49M,-9.06M,-20.3%,0.05%
934550203,WMG,WARNER MUSIC GROUP CORP,1186600,-335200,32.12M,-9.07M,-22%,0.04%
29476L107,EQR,EQUITY RESIDENTIAL,461400,-134000,31.34M,-9.1M,-22.5%,0.04%
29261A100,EHC,ENCOMPASS HEALTH CORP,174500,-90500,17.64M,-9.15M,-34.2%,0.02%
29415C101,EOSE,EOS ENERGY ENTERPRISES INC,0,-1845231,0,-9.15M,CLOSE,0%
03969F109,RCUS,ARCUS BIOSCIENCES INC,0,-424700,0,-9.17M,CLOSE,0%
030420103,AWK,AMERICAN WTR WKS CO INC NEW,0,-68300,0,-9.29M,CLOSE,0%
001084102,AGCO,AGCO CORP,198700,-78000,23.78M,-9.34M,-28.2%,0.03%
03990B101,ARES,ARES MANAGEMENT CORPORATION,0,-85700,0,-9.35M,CLOSE,0%
87265H109,TPH,TRI POINTE HOMES INC,0,-200236,0,-9.36M,CLOSE,0%
30041R108,EVER,EVERQUOTE INC,543279,-398188,12.92M,-9.47M,-42.3%,0.02%
035710839,NLY,ANNALY CAPITAL MANAGEMENT IN,0,-448222,0,-9.48M,CLOSE,0%
403949100,DINO,HF SINCLAIR CORP,0,-152142,0,-9.49M,CLOSE,0%
989207105,ZBRA,ZEBRA TECHNOLOGIES CORPORATI,251911,-36400,66.32M,-9.58M,-12.6%,0.09%
74743L100,Q,QNITY ELECTRONICS INC,130900,-58700,21.38M,-9.59M,-31%,0.03%
75644T100,RCAT,RED CAT HLDGS INC,514126,-901700,5.48M,-9.6M,-63.7%,<.01%
558256103,MSGE,MADISON SQUARE GARDEN ENTMT,70800,-119000,5.73M,-9.63M,-62.7%,<.01%
02390A101,AMX,AMERICA MOVIL SAB DE CV,820228,-371400,21.32M,-9.65M,-31.2%,0.03%
89055F103,BLD,TOPBUILD COR,0,-27700,0,-9.73M,CLOSE,0%
62944T105,NVR,NVR INC,5650,-1430,38.5M,-9.74M,-20.2%,0.05%
803607100,SRPT,SAREPTA THERAPEUTICS INC,1121378,-543700,20.15M,-9.77M,-32.7%,0.03%
81663L200,WGS,GENEDX HOLDINGS CORP,0,-153716,0,-9.87M,CLOSE,0%
002121101,ATEN,A10 NETWORKS INC,1520287,-264700,56.8M,-9.89M,-14.8%,0.08%
72703X106,PL,PLANET LABS PBC,721980,-299200,23.92M,-9.91M,-29.3%,0.03%
404280406,HSBC,HSBC HLDGS PLC,419122,-105000,39.85M,-9.98M,-20%,0.05%
063679385,FNGU,BANK MONTREAL MEDIUM,30600,-388500,786.73K,-9.99M,-92.7%,<.01%
05965X109,BSAC,BANCO SANTANDER CHILE NEW,239991,-303838,7.9M,-10.01M,-55.9%,0.01%
518613203,LAUR,LAUREATE ED INC,475800,-275600,17.28M,-10.01M,-36.7%,0.02%
M98068105,WIX,WIX COM LTD,355349,-220700,16.12M,-10.01M,-38.3%,0.02%
443628102,HBM,HUDBAY MINERALS INC,1331209,-424300,31.43M,-10.02M,-24.2%,0.04%
03969K108,ARQT,ARCUTIS BIOTHERAPEUTICS INC,58399,-382600,1.53M,-10.03M,-86.8%,<.01%
G29018101,DLO,DLOCAL LTD,0,-774342,0,-10.04M,CLOSE,0%
784117103,SEIC,SEI INVTS CO,284726,-115100,24.97M,-10.1M,-28.8%,0.03%
00182C103,ANIP,ANI PHARMACEUTICALS INC,63700,-122402,5.27M,-10.13M,-65.8%,<.01%
464287184,FXI,ISHARES TR,0,-283200,0,-10.17M,CLOSE,0%
946784105,WAY,WAYSTAR HLDG CORP,0,-423200,0,-10.2M,CLOSE,0%
878742204,TECK,TECK RESOURCES LTD,0,-197876,0,-10.24M,CLOSE,0%
559663109,MGY,MAGNOLIA OIL & GAS CORP,1296902,-404900,33.17M,-10.36M,-23.8%,0.05%
M2197Q107,CLBT,CELLEBRITE DI LTD,2150239,-710400,31.39M,-10.37M,-24.8%,0.04%
93403J106,WRBY,WARBY PARKER INC,209336,-343500,6.35M,-10.42M,-62.1%,<.01%
011532108,AGI,ALAMOS GOLD INC,4772807,-345364,144.81M,-10.48M,-6.7%,0.2%
592688105,MTD,METTLER TOLEDO INTERNATIONAL,0,-8350,0,-10.53M,CLOSE,0%
402635502,GPOR,GULFPORT ENERGY CORP,75000,-62200,12.73M,-10.56M,-45.3%,0.02%
868459108,SUPN,SUPERNUS PHARMACEUTICALS,1478180,-227042,68.75M,-10.56M,-13.3%,0.09%
59356Q108,MIAX,MIAMI INTL HLDGS INC,0,-271500,0,-10.57M,CLOSE,0%
364760108,GAP,GAP INC,0,-439282,0,-10.63M,CLOSE,0%
892672106,TW,TRADEWEB MKTS INC,302118,-106700,30.11M,-10.63M,-26.1%,0.04%
674215207,CHRD,CHORD ENERGY CORPORATION,15094,-93058,1.73M,-10.64M,-86%,<.01%
88025T102,TENB,TENABLE HLDGS INC,970800,-289300,35.8M,-10.67M,-23%,0.05%
053604104,AVPT,AVEPOINT INC,1621153,-959000,18.17M,-10.75M,-37.2%,0.03%
458140100,INTC,INTEL CORP,7321928,-77466,1.02B,-10.82M,-1%,1.4%
72147K108,PPC,PILGRIMS PRIDE CORP,520311,-386713,14.63M,-10.87M,-42.6%,0.02%
53566V106,LINE,LINEAGE INC,40900,-251800,1.77M,-10.89M,-86%,<.01%
249906108,DSGX,DESCARTES SYS GROUP INC,640844,-158000,44.37M,-10.94M,-19.8%,0.06%
90353W103,UI,UBIQUITI INC,198344,-20600,105.92M,-11M,-9.4%,0.15%
03940C100,ACLX,ARCELLX INC,0,-96400,0,-11.07M,CLOSE,0%
775711104,ROL,ROLLINS INC,1671065,-265491,69.75M,-11.08M,-13.7%,0.1%
29332G102,EHAB,ENHABIT INC,0,-787768,0,-11.1M,CLOSE,0%
74340E103,PGNY,PROGYNY INC,424667,-387400,12.24M,-11.17M,-47.7%,0.02%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,1282596,-441600,32.45M,-11.17M,-25.6%,0.04%
922280102,VRNS,VARONIS SYS INC,117800,-266825,4.94M,-11.2M,-69.4%,<.01%
464287515,IGV,ISHARES TR,30900,-125900,2.8M,-11.41M,-80.3%,<.01%
M7S64L123,PGY,PAGAYA TECHNOLOGIES LTD,0,-983585,0,-11.46M,CLOSE,0%
29082A107,EMBJ,EMBRAER S.A.,1158200,-179800,73.89M,-11.47M,-13.4%,0.1%
45765U103,NSIT,INSIGHT ENTERPRISES INC,85573,-95000,10.42M,-11.57M,-52.6%,0.01%
292671708,UUUU,ENERGY FUELS INC,0,-637804,0,-11.64M,CLOSE,0%
421298100,HAYW,HAYWARD HLDGS INC,0,-884747,0,-11.84M,CLOSE,0%
M6191J100,FROG,JFROG LTD,1445248,-130300,131.34M,-11.84M,-8.3%,0.18%
81369Y308,XLP,SELECT SECTOR SPDR TR,357200,-142800,29.67M,-11.86M,-28.6%,0.04%
03064D108,COLD,AMERICOLD REALTY TRUST INC,919700,-755100,14.46M,-11.87M,-45.1%,0.02%
83570H108,SONO,SONOS INC,827800,-878701,11.2M,-11.89M,-51.5%,0.02%
349553107,FTS,FORTIS INC,297952,-209500,17.05M,-11.99M,-41.3%,0.02%
56501R106,MFC,MANULIFE FINL CORP,828624,-296800,33.57M,-12.02M,-26.4%,0.05%
387328107,GVA,GRANITE CONSTR INC,0,-101065,0,-12.12M,CLOSE,0%
G3934V109,GENI,GENIUS SPORTS LIMITED,195600,-2002100,1.19M,-12.13M,-91.1%,<.01%
48666K109,KBH,KB HOME,0,-235700,0,-12.2M,CLOSE,0%
126349109,CSGS,CSG SYS INTL INC,0,-154122,0,-12.32M,CLOSE,0%
388689101,GPK,GRAPHIC PACKAGING HLDG CO,0,-1248218,0,-12.41M,CLOSE,0%
B38564108,CMBT,CMB.TECH NV,518932,-889368,7.26M,-12.44M,-63.2%,<.01%
08265T208,BSY,BENTLEY SYS INC,70800,-416300,2.12M,-12.44M,-85.5%,<.01%
940923105,WBI,WATERBRIDGE INFRASTRUCTURE L,0,-464900,0,-12.45M,CLOSE,0%
059520106,BCH,BANCO DE CHILE,893832,-314100,35.54M,-12.49M,-26%,0.05%
Y2065G121,DHT,DHT HOLDINGS INC,1120845,-757900,18.53M,-12.53M,-40.3%,0.03%
983134107,WYNN,WYNN RESORTS LTD,1109756,-130200,107.75M,-12.64M,-10.5%,0.15%
26884U109,EPR,EPR PPTYS,345400,-219000,20.04M,-12.7M,-38.8%,0.03%
095306106,BLBD,BLUE BIRD CORP,206536,-161004,16.31M,-12.71M,-43.8%,0.02%
539439109,LYG,LLOYDS BANKING GROUP PLC,0,-2528180,0,-12.72M,CLOSE,0%
194693107,CIGI,COLLIERS INTL GROUP INC,348200,-136861,32.66M,-12.84M,-28.2%,0.04%
049468101,TEAM,ATLASSIAN CORPORATION,330083,-165141,25.68M,-12.85M,-33.3%,0.04%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,9029870,-2781068,41.72M,-12.85M,-23.5%,0.06%
589889104,MMSI,MERIT MED SYS INC,125412,-188800,8.7M,-13.09M,-60.1%,0.01%
302520101,FNB,F N B CORP,2951727,-688034,56.32M,-13.13M,-18.9%,0.08%
69370C100,PTC,PTC INC,271600,-117500,30.86M,-13.35M,-30.2%,0.04%
835699307,SONY,SONY GROUP CORP,0,-655000,0,-13.56M,CLOSE,0%
358054104,FRSH,FRESHWORKS INC,3235300,-1340700,32.74M,-13.57M,-29.3%,0.05%
231021106,CMI,CUMMINS INC,0,-25220,0,-13.57M,CLOSE,0%
284902509,EGO,ELDORADO GOLD CORP NEW,1332137,-438996,41.42M,-13.65M,-24.8%,0.06%
336433107,FSLR,FIRST SOLAR INC,43600,-57900,10.29M,-13.66M,-57%,0.01%
88162G103,TTEK,TETRA TECH INC NEW,0,-453600,0,-13.66M,CLOSE,0%
88339P101,REAL,THE REALREAL INC,483900,-1162300,5.71M,-13.7M,-70.6%,<.01%
88579Y101,MMM,3M CO,0,-94600,0,-13.74M,CLOSE,0%
464288646,IGSB,ISHARES TR,281971,-262592,14.78M,-13.76M,-48.2%,0.02%
782011100,RSI,RUSH STREET INTERACTIVE INC,1817500,-467500,54.05M,-13.9M,-20.5%,0.07%
413216300,HMY,HARMONY GOLD MNG LTD,803842,-914478,12.23M,-13.91M,-53.2%,0.02%
558868105,MDGL,MADRIGAL PHARMACEUTICALS INC,45942,-25928,24.67M,-13.92M,-36.1%,0.03%
26210C104,DBX,DROPBOX INC,7213667,-507400,198.16M,-13.94M,-6.6%,0.27%
64125C109,NBIX,NEUROCRINE BIOSCIENCES INC,2335897,-83000,393.68M,-13.99M,-3.4%,0.54%
693718108,PCAR,PACCAR INC,0,-123116,0,-14.22M,CLOSE,0%
55087P104,LYFT,LYFT INC,8189132,-975500,119.64M,-14.25M,-10.6%,0.16%
704551100,BTU,PEABODY ENGR CORP,5313527,-619100,122.85M,-14.31M,-10.4%,0.17%
46982L108,J,JACOBS SOLUTIONS INC,275900,-114100,34.76M,-14.38M,-29.3%,0.05%
70438V106,PCTY,PAYLOCITY HLDG CORP,96575,-138425,10.09M,-14.47M,-58.9%,0.01%
002896207,ANF,ABERCROMBIE & FITCH CO,664300,-161210,59.79M,-14.51M,-19.5%,0.08%
05329W102,AN,AUTONATION INC,13300,-78200,2.47M,-14.53M,-85.5%,<.01%
48268K101,KT,KT CORP,59793,-853700,1.03M,-14.75M,-93.5%,<.01%
59522J103,MAA,MID-AMER APT CMNTYS INC,0,-122149,0,-14.92M,CLOSE,0%
834203309,SLNO,SOLENO THERAPEUTICS INC,0,-447300,0,-14.98M,CLOSE,0%
46434G103,IEMG,ISHARES INC,0,-215200,0,-15.01M,CLOSE,0%
68404L201,OPCH,OPTION CARE HEALTH INC,0,-558926,0,-15.05M,CLOSE,0%
723484101,PNW,PINNACLE WEST CAP CORP,435000,-141100,46.55M,-15.1M,-24.5%,0.06%
09173B107,KEEL,BITFARMS LTD,0,-7767131,0,-15.15M,CLOSE,0%
884903808,TRI,THOMSON REUTERS CORP,0,-168695,0,-15.18M,CLOSE,0%
149123101,CAT,CATERPILLAR INC,0,-21507,0,-15.24M,CLOSE,0%
09581B103,OWL,BLUE OWL CAPITAL INC,4323300,-1741900,37.83M,-15.24M,-28.7%,0.05%
759530108,RELX,RELX PLC,506130,-482200,16.03M,-15.27M,-48.8%,0.02%
44107P104,HST,HOST HOTELS & RESORTS INC,247313,-664400,5.86M,-15.75M,-72.9%,<.01%
45337C102,INCY,INCYTE CORP,3512132,-139400,398.14M,-15.8M,-3.8%,0.55%
75700L108,RRR,RED ROCK RESORTS INC,0,-300400,0,-16.03M,CLOSE,0%
670837103,OGE,OGE ENERGY CORP,0,-337300,0,-16.18M,CLOSE,0%
783513203,RYAAY,RYANAIR HOLDINGS PLC,1566946,-250000,101.46M,-16.19M,-13.8%,0.14%
02553E106,AEO,AMERICAN EAGLE OUTFITTERS IN,0,-971463,0,-16.22M,CLOSE,0%
30161Q104,EXEL,EXELIXIS INC,13427993,-299000,730.62M,-16.27M,-2.2%,1%
24906P109,XRAY,DENTSPLY SIRONA INC,33458,-1535900,354.99K,-16.3M,-97.9%,<.01%
373737105,GGB,GERDAU SA,6902124,-4034400,27.88M,-16.3M,-36.9%,0.04%
604749101,MIRM,MIRUM PHARMACEUTICALS INC,442185,-139900,51.77M,-16.38M,-24%,0.07%
G3922B107,G,GENPACT LIMITED,0,-441800,0,-16.46M,CLOSE,0%
770323103,RHI,ROBERT HALF INC.,398872,-537300,12.25M,-16.5M,-57.4%,0.02%
71385M107,PRM,PERIMETER SOLUTIONS INC,126231,-465026,4.5M,-16.58M,-78.7%,<.01%
363576109,AJG,GALLAGHER ARTHUR J & CO,0,-76600,0,-16.59M,CLOSE,0%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,211049,-63700,55.01M,-16.6M,-23.2%,0.08%
92839U206,VC,VISTEON CORP,150100,-167500,14.89M,-16.62M,-52.7%,0.02%
25264R207,DHIL,DIAMOND HILL INVT GROUP INC,0,-97046,0,-16.7M,CLOSE,0%
784730103,SSRM,SSR MINING IN,56786,-591000,1.61M,-16.71M,-91.2%,<.01%
128030202,CALM,CAL MAINE FOODS INC,1569268,-209200,126.42M,-16.85M,-11.8%,0.17%
771049103,RBLX,ROBLOX CORP,6814063,-312071,370.55M,-16.97M,-4.4%,0.51%
917047102,URBN,URBAN OUTFITTERS INC,0,-268600,0,-17.02M,CLOSE,0%
86562M209,SMFG,SUMITOMO MITSUI FIN GRP INC,1023572,-725700,24.14M,-17.11M,-41.5%,0.03%
92276F100,VTR,VENTAS INC,617761,-192810,54.86M,-17.12M,-23.8%,0.08%
37733W204,GSK,GSK PLC,0,-311292,0,-17.18M,CLOSE,0%
29355X107,NPO,ENPRO INC,4480,-45620,1.69M,-17.2M,-91.1%,<.01%
086516101,BBY,BEST BUY INC,1221600,-227839,92.7M,-17.29M,-15.7%,0.13%
22822V101,CCI,CROWN CASTLE INC,626203,-230034,47.42M,-17.42M,-26.9%,0.07%
670100205,NVO,NOVO-NORDISK A S,3032421,-364700,145.37M,-17.48M,-10.7%,0.2%
78709Y105,SAIA,SAIA INC,24418,-41960,10.28M,-17.67M,-63.2%,0.01%
018802108,LNT,ALLIANT ENERGY CORP,477500,-233200,36.43M,-17.79M,-32.8%,0.05%
171340102,CHD,CHURCH & DWIGHT CO INC,0,-190713,0,-17.8M,CLOSE,0%
95058W100,WEN,WENDYS CO,185782,-2154500,1.54M,-17.86M,-92.1%,<.01%
12503M108,CBOE,CBOE GLOBAL MKTS INC,1026406,-74100,249.08M,-17.98M,-6.7%,0.34%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,0,-254100,0,-18.09M,CLOSE,0%
12008R107,BLDR,BUILDERS FIRSTSOURCE INC,0,-220241,0,-18.13M,CLOSE,0%
570535104,MKL,MARKEL GROUP INC,25301,-9320,49.41M,-18.2M,-26.9%,0.07%
554489104,VRE,VERIS RESIDENTIAL INC,0,-965900,0,-18.23M,CLOSE,0%
651587107,NEU,NEWMARKET CORP,9932,-23168,7.86M,-18.33M,-70%,0.01%
00123Q104,AGNC,AGNC INVT CORP,0,-1844929,0,-18.5M,CLOSE,0%
78351F107,RYAN,RYAN SPECIALTY HOLDINGS INC,42100,-494500,1.59M,-18.67M,-92.2%,<.01%
496902404,KGC,KINROSS GOLD CORP,24747213,-799200,584.53M,-18.88M,-3.1%,0.8%
60687Y109,MFG,MIZUHO FINANCIAL GROUP INC,236400,-1984183,2.26M,-19.01M,-89.4%,<.01%
36168Q104,GFL,GFL ENVIRONMENTAL INC,0,-458847,0,-19.14M,CLOSE,0%
